Token,TradingSymbol,Symbol,Expiry,OptionType,StrikePrice
35300,BANKNIFTY20MAR24C31500,BANKNIFTY,20MAR24,C,31500
35297,BANKNIFTY13MAR24P34000,BANKNIFTY,13MAR24,P,34000
35296,BANKNIFTY13MAR24C34000,BANKNIFTY,13MAR24,C,34000
35295,BANKNIFTY13MAR24P33500,BANKNIFTY,13MAR24,P,33500
35294,BANKNIFTY13MAR24C33500,BANKNIFTY,13MAR24,C,33500
35293,BANKNIFTY20MAR24P61500,BANKNIFTY,20MAR24,P,61500
35292,BANKNIFTY20MAR24C61500,BANKNIFTY,20MAR24,C,61500
35291,BANKNIFTY29FEB24P57000,BANKNIFTY,29FEB24,P,57000
35290,BANKNIFTY29FEB24C57000,BANKNIFTY,29FEB24,C,57000
35289,BANKNIFTY29FEB24P49800,BANKNIFTY,29FEB24,P,49800
35288,BANKNIFTY29FEB24C49800,BANKNIFTY,29FEB24,C,49800
35287,BANKNIFTY29FEB24P49700,BANKNIFTY,29FEB24,P,49700
35286,BANKNIFTY29FEB24C49700,BANKNIFTY,29FEB24,C,49700
35285,BANKNIFTY29FEB24P49600,BANKNIFTY,29FEB24,P,49600
35284,BANKNIFTY29FEB24C49600,BANKNIFTY,29FEB24,C,49600
35280,BANKNIFTY13MAR24P33000,BANKNIFTY,13MAR24,P,33000
35278,BANKNIFTY13MAR24C33000,BANKNIFTY,13MAR24,C,33000
35275,BANKNIFTY13MAR24P32500,BANKNIFTY,13MAR24,P,32500
35274,BANKNIFTY13MAR24C32500,BANKNIFTY,13MAR24,C,32500
35269,BANKNIFTY06MAR24P33500,BANKNIFTY,06MAR24,P,33500
35268,BANKNIFTY06MAR24C33500,BANKNIFTY,06MAR24,C,33500
35267,BANKNIFTY06MAR24P33000,BANKNIFTY,06MAR24,P,33000
35266,BANKNIFTY06MAR24C33000,BANKNIFTY,06MAR24,C,33000
35247,BANKNIFTY26DEC24P30000,BANKNIFTY,26DEC24,P,30000
35245,BANKNIFTY26DEC24C30000,BANKNIFTY,26DEC24,C,30000
35244,BANKNIFTY26SEP24P30000,BANKNIFTY,26SEP24,P,30000
35243,BANKNIFTY26SEP24C30000,BANKNIFTY,26SEP24,C,30000
35242,BANKNIFTY27JUN24P30000,BANKNIFTY,27JUN24,P,30000
35241,BANKNIFTY20MAR24P52400,BANKNIFTY,20MAR24,P,52400
35240,BANKNIFTY27JUN24C30000,BANKNIFTY,27JUN24,C,30000
35239,BANKNIFTY20MAR24C52400,BANKNIFTY,20MAR24,C,52400
35238,BANKNIFTY20MAR24P52300,BANKNIFTY,20MAR24,P,52300
35236,BANKNIFTY20MAR24C52300,BANKNIFTY,20MAR24,C,52300
35234,BANKNIFTY13MAR24P61500,BANKNIFTY,13MAR24,P,61500
35233,BANKNIFTY13MAR24C61500,BANKNIFTY,13MAR24,C,61500
35232,BANKNIFTY28MAR24P39900,BANKNIFTY,28MAR24,P,39900
35226,BANKNIFTY13MAR24P32000,BANKNIFTY,13MAR24,P,32000
35225,BANKNIFTY13MAR24C32000,BANKNIFTY,13MAR24,C,32000
35223,BANKNIFTY28MAR24C39900,BANKNIFTY,28MAR24,C,39900
35216,BANKNIFTY28MAR24P39800,BANKNIFTY,28MAR24,P,39800
35213,BANKNIFTY28MAR24C39800,BANKNIFTY,28MAR24,C,39800
35210,BANKNIFTY28MAR24P39700,BANKNIFTY,28MAR24,P,39700
35203,BANKNIFTY28MAR24C39700,BANKNIFTY,28MAR24,C,39700
35201,BANKNIFTY28MAR24P30500,BANKNIFTY,28MAR24,P,30500
35200,BANKNIFTY28MAR24C30500,BANKNIFTY,28MAR24,C,30500
35198,BANKNIFTY29FEB24P30500,BANKNIFTY,29FEB24,P,30500
35197,BANKNIFTY29FEB24C30500,BANKNIFTY,29FEB24,C,30500
35196,BANKNIFTY13MAR24P31500,BANKNIFTY,13MAR24,P,31500
35195,BANKNIFTY21FEB24P39900,BANKNIFTY,21FEB24,P,39900
35194,BANKNIFTY13MAR24C31500,BANKNIFTY,13MAR24,C,31500
35193,BANKNIFTY21FEB24C39900,BANKNIFTY,21FEB24,C,39900
35192,BANKNIFTY21FEB24P39800,BANKNIFTY,21FEB24,P,39800
35191,BANKNIFTY21FEB24C39800,BANKNIFTY,21FEB24,C,39800
35190,BANKNIFTY21FEB24P39700,BANKNIFTY,21FEB24,P,39700
35188,BANKNIFTY13MAR24P31000,BANKNIFTY,13MAR24,P,31000
35187,BANKNIFTY13MAR24C31000,BANKNIFTY,13MAR24,C,31000
35185,BANKNIFTY21FEB24C39700,BANKNIFTY,21FEB24,C,39700
35183,BANKNIFTY21FEB24P30500,BANKNIFTY,21FEB24,P,30500
35179,BANKNIFTY06MAR24P32500,BANKNIFTY,06MAR24,P,32500
35178,BANKNIFTY06MAR24C32500,BANKNIFTY,06MAR24,C,32500
35177,BANKNIFTY21FEB24C30500,BANKNIFTY,21FEB24,C,30500
35173,BANKNIFTY13MAR24P52400,BANKNIFTY,13MAR24,P,52400
35171,BANKNIFTY13MAR24C52400,BANKNIFTY,13MAR24,C,52400
35166,BANKNIFTY20MAR24P52200,BANKNIFTY,20MAR24,P,52200
35165,BANKNIFTY20MAR24C52200,BANKNIFTY,20MAR24,C,52200
35164,BANKNIFTY13MAR24P39700,BANKNIFTY,13MAR24,P,39700
35163,BANKNIFTY13MAR24C39700,BANKNIFTY,13MAR24,C,39700
35162,BANKNIFTY13MAR24P39600,BANKNIFTY,13MAR24,P,39600
35161,BANKNIFTY20MAR24P52100,BANKNIFTY,20MAR24,P,52100
35158,BANKNIFTY13MAR24C39600,BANKNIFTY,13MAR24,C,39600
35157,BANKNIFTY13MAR24P39400,BANKNIFTY,13MAR24,P,39400
35156,BANKNIFTY06MAR24P32000,BANKNIFTY,06MAR24,P,32000
35155,BANKNIFTY06MAR24C32000,BANKNIFTY,06MAR24,C,32000
35154,BANKNIFTY13MAR24C39400,BANKNIFTY,13MAR24,C,39400
35148,BANKNIFTY20MAR24P31000,BANKNIFTY,20MAR24,P,31000
35147,BANKNIFTY20MAR24C31000,BANKNIFTY,20MAR24,C,31000
35146,BANKNIFTY20MAR24C52100,BANKNIFTY,20MAR24,C,52100
35135,BANKNIFTY13MAR24P39300,BANKNIFTY,13MAR24,P,39300
35128,BANKNIFTY13MAR24P52200,BANKNIFTY,13MAR24,P,52200
35126,BANKNIFTY13MAR24C52200,BANKNIFTY,13MAR24,C,52200
35125,BANKNIFTY13MAR24P52100,BANKNIFTY,13MAR24,P,52100
35124,BANKNIFTY06MAR24P31500,BANKNIFTY,06MAR24,P,31500
35123,BANKNIFTY13MAR24C52100,BANKNIFTY,13MAR24,C,52100
35122,BANKNIFTY13MAR24C39300,BANKNIFTY,13MAR24,C,39300
35121,BANKNIFTY13MAR24P39200,BANKNIFTY,13MAR24,P,39200
35116,BANKNIFTY13MAR24C39200,BANKNIFTY,13MAR24,C,39200
35115,BANKNIFTY13MAR24P39100,BANKNIFTY,13MAR24,P,39100
35112,BANKNIFTY13MAR24C39100,BANKNIFTY,13MAR24,C,39100
35111,BANKNIFTY13MAR24P30500,BANKNIFTY,13MAR24,P,30500
35110,BANKNIFTY13MAR24C30500,BANKNIFTY,13MAR24,C,30500
35109,BANKNIFTY13MAR24P30000,BANKNIFTY,13MAR24,P,30000
35103,BANKNIFTY13MAR24P52300,BANKNIFTY,13MAR24,P,52300
35102,BANKNIFTY13MAR24C52300,BANKNIFTY,13MAR24,C,52300
35098,BANKNIFTY06MAR24P61500,BANKNIFTY,06MAR24,P,61500
35097,BANKNIFTY06MAR24C61500,BANKNIFTY,06MAR24,C,61500
35095,BANKNIFTY06MAR24P52400,BANKNIFTY,06MAR24,P,52400
35094,BANKNIFTY06MAR24C52400,BANKNIFTY,06MAR24,C,52400
35093,BANKNIFTY06MAR24P52300,BANKNIFTY,06MAR24,P,52300
35091,BANKNIFTY06MAR24P39700,BANKNIFTY,06MAR24,P,39700
35088,BANKNIFTY06MAR24C52300,BANKNIFTY,06MAR24,C,52300
35087,BANKNIFTY13MAR24C30000,BANKNIFTY,13MAR24,C,30000
35085,BANKNIFTY06MAR24P39600,BANKNIFTY,06MAR24,P,39600
35084,BANKNIFTY06MAR24C39600,BANKNIFTY,06MAR24,C,39600
35083,BANKNIFTY06MAR24P39400,BANKNIFTY,06MAR24,P,39400
35082,BANKNIFTY06MAR24C39400,BANKNIFTY,06MAR24,C,39400
35081,BANKNIFTY21FEB24P61500,BANKNIFTY,21FEB24,P,61500
35080,BANKNIFTY21FEB24C61500,BANKNIFTY,21FEB24,C,61500
35079,BANKNIFTY06MAR24C39700,BANKNIFTY,06MAR24,C,39700
35078,BANKNIFTY06MAR24P30500,BANKNIFTY,06MAR24,P,30500
35076,BANKNIFTY28MAR24P43100,BANKNIFTY,28MAR24,P,43100
35074,BANKNIFTY28MAR24C43100,BANKNIFTY,28MAR24,C,43100
35073,BANKNIFTY06MAR24C30500,BANKNIFTY,06MAR24,C,30500
35068,BANKNIFTY21FEB24P52400,BANKNIFTY,21FEB24,P,52400
35067,BANKNIFTY21FEB24C52400,BANKNIFTY,21FEB24,C,52400
35066,BANKNIFTY06MAR24P39300,BANKNIFTY,06MAR24,P,39300
35065,BANKNIFTY06MAR24C39300,BANKNIFTY,06MAR24,C,39300
35063,BANKNIFTY21FEB24P52300,BANKNIFTY,21FEB24,P,52300
35060,BANKNIFTY21FEB24C52300,BANKNIFTY,21FEB24,C,52300
35050,BANKNIFTY25APR24P60500,BANKNIFTY,25APR24,P,60500
35049,BANKNIFTY06MAR24P39200,BANKNIFTY,06MAR24,P,39200
35048,BANKNIFTY28MAR24P43400,BANKNIFTY,28MAR24,P,43400
35047,BANKNIFTY28MAR24C43400,BANKNIFTY,28MAR24,C,43400
35046,BANKNIFTY06MAR24C39200,BANKNIFTY,06MAR24,C,39200
35045,BANKNIFTY06MAR24P39100,BANKNIFTY,06MAR24,P,39100
35044,BANKNIFTY06MAR24C39100,BANKNIFTY,06MAR24,C,39100
35043,BANKNIFTY06MAR24P30000,BANKNIFTY,06MAR24,P,30000
35042,BANKNIFTY06MAR24C30000,BANKNIFTY,06MAR24,C,30000
35033,BANKNIFTY25APR24P52200,BANKNIFTY,25APR24,P,52200
35032,BANKNIFTY25APR24C52200,BANKNIFTY,25APR24,C,52200
35031,BANKNIFTY28MAR24P42900,BANKNIFTY,28MAR24,P,42900
35030,BANKNIFTY28MAR24C42900,BANKNIFTY,28MAR24,C,42900
35029,BANKNIFTY28MAR24P42800,BANKNIFTY,28MAR24,P,42800
35028,BANKNIFTY28MAR24C42800,BANKNIFTY,28MAR24,C,42800
35027,BANKNIFTY25APR24P52100,BANKNIFTY,25APR24,P,52100
35026,BANKNIFTY25APR24C52100,BANKNIFTY,25APR24,C,52100
35025,BANKNIFTY06MAR24P52200,BANKNIFTY,06MAR24,P,52200
35024,BANKNIFTY06MAR24C52200,BANKNIFTY,06MAR24,C,52200
35023,BANKNIFTY06MAR24C31500,BANKNIFTY,06MAR24,C,31500
35022,BANKNIFTY06MAR24P31000,BANKNIFTY,06MAR24,P,31000
35021,BANKNIFTY06MAR24C31000,BANKNIFTY,06MAR24,C,31000
35019,BANKNIFTY25APR24C60500,BANKNIFTY,25APR24,C,60500
35018,BANKNIFTY25APR24P51400,BANKNIFTY,25APR24,P,51400
35017,BANKNIFTY25APR24C51400,BANKNIFTY,25APR24,C,51400
35016,BANKNIFTY25APR24P51300,BANKNIFTY,25APR24,P,51300
35015,BANKNIFTY25APR24C51300,BANKNIFTY,25APR24,C,51300
35014,BANKNIFTY25APR24P51200,BANKNIFTY,25APR24,P,51200
35013,BANKNIFTY25APR24C51200,BANKNIFTY,25APR24,C,51200
35012,BANKNIFTY25APR24P51100,BANKNIFTY,25APR24,P,51100
35009,BANKNIFTY13MAR24P51900,BANKNIFTY,13MAR24,P,51900
35008,BANKNIFTY13MAR24C51900,BANKNIFTY,13MAR24,C,51900
35007,BANKNIFTY25APR24C51100,BANKNIFTY,25APR24,C,51100
35005,BANKNIFTY28MAR24P43300,BANKNIFTY,28MAR24,P,43300
35004,BANKNIFTY28MAR24C43300,BANKNIFTY,28MAR24,C,43300
35003,BANKNIFTY06MAR24P52100,BANKNIFTY,06MAR24,P,52100
35002,BANKNIFTY06MAR24C52100,BANKNIFTY,06MAR24,C,52100
35001,BANKNIFTY21FEB24P52200,BANKNIFTY,21FEB24,P,52200
35000,BANKNIFTY21FEB24C52200,BANKNIFTY,21FEB24,C,52200
